Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1720873857,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720873858,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720873859,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720873860,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720873861,4,,Aggregated,0.000000,0.000000,390,390,390,390,390,390,390,390,390,390,390,2,0,388.49412700074026,386.911808500372,385.3294900000037,388.49412700074026,222.0
1720873862,8,,Aggregated,0.000000,0.000000,390,390,390,390,390,390,390,390,390,390,390,4,0,300.0,285.68863525060806,73.92621200051508,388.49412700074026,144.75
1720873863,10,,Aggregated,2.000000,0.000000,300,300,390,390,390,390,390,390,390,390,390,6,0,230.0,239.06430183372626,63.54053699942597,388.49412700074026,170.33333333333334
1720873864,12,,Aggregated,2.500000,0.000000,230,300,390,390,1900,1900,1900,1900,1900,1900,1900,10,0,210.0,366.33458830019663,63.54053699942597,1854.4389489998139,177.3
1720873865,14,,Aggregated,2.500000,0.000000,130,230,300,390,390,1900,1900,1900,1900,1900,1900,13,0,130.0,304.5103173847635,63.54053699942597,1854.4389489998139,165.6153846153846
1720873866,16,,Aggregated,2.800000,0.000000,130,180,230,300,390,1900,1900,1900,1900,1900,1900,18,0,100.0,250.83641405581147,61.61130800137471,1854.4389489998139,185.88888888888889
1720873867,17,,Aggregated,2.800000,0.000000,100,180,230,300,390,1900,2000,2000,2000,2000,2000,22,0,93,305.62732345465935,59.11372699847561,2000.4102650000277,191.36363636363637
1720873868,20,,Aggregated,3.000000,0.000000,93,140,230,300,1500,1900,2000,2000,2000,2000,2000,28,0,88,309.5974553571068,59.11372699847561,2000.4102650000277,199.35714285714286
1720873869,22,,Aggregated,3.500000,0.000000,88,140,230,300,720,1900,2000,2000,2000,2000,2000,31,0,88,307.92312716121455,59.11372699847561,2000.4102650000277,233.19354838709677
1720873870,24,,Aggregated,3.625000,0.000000,93,180,230,390,1500,1900,2000,2000,2000,2000,2000,38,0,88,320.46700242096307,56.92546099999163,2000.4102650000277,249.31578947368422
1720873871,26,,Aggregated,3.600000,0.000000,93,150,210,290,720,1600,2000,2000,2000,2000,2000,46,0,88,286.4649516085711,56.92546099999163,2000.4102650000277,235.7826086956522
1720873872,28,,Aggregated,3.600000,0.000000,88,150,210,300,720,1600,2000,2000,2000,2000,2000,49,0,88,284.4971414080869,56.92546099999163,2000.4102650000277,341.265306122449
1720873873,30,,Aggregated,4.100000,0.000000,88,140,230,300,1200,1600,1900,2000,2000,2000,2000,56,0,86,299.357330035621,56.92546099999163,2000.4102650000277,661.4821428571429
1720873874,32,,Aggregated,4.600000,0.000000,88,140,250,300,1100,1500,1900,2000,2000,2000,2000,68,0,86,292.30253757347833,56.92546099999163,2000.4102650000277,681.3382352941177
1720873875,34,,Aggregated,5.200000,0.000000,86,140,230,290,770,1500,1900,2000,2000,2000,2000,72,0,85,280.305223597174,56.00416699962807,2000.4102650000277,652.9722222222222
1720873876,36,,Aggregated,5.700000,0.000000,85,130,210,290,770,1500,1900,2000,2000,2000,2000,80,0,85,266.6296976749891,56.00416699962807,2000.4102650000277,921.4625
1720873877,38,,Aggregated,6.100000,0.000000,85,130,180,250,720,1200,1900,2000,2000,2000,2000,93,0,85,251.90827562368878,49.548932000107015,2000.4102650000277,1072.1827956989248
1720873878,40,,Aggregated,6.700000,0.000000,84,130,180,230,600,1200,1600,1900,2000,2000,2000,101,0,84,243.1521770792489,49.372031000530114,2000.4102650000277,1223.960396039604
1720873879,42,,Aggregated,6.900000,0.000000,85,130,180,250,700,1200,1600,1900,2000,2000,2000,110,0,84,239.6943012818817,49.372031000530114,2000.4102650000277,1411.7636363636364
1720873880,44,,Aggregated,7.600000,0.000000,86,140,180,290,630,1100,1600,1900,2000,2000,2000,133,0,86,241.18016012787274,49.372031000530114,2000.4102650000277,1875.842105263158
