"Time","{__name__=""http_server_requests_seconds_count"", application=""FEEDSERVICE"", error=""CompletionException"", exception=""CompletionException"", exported_application=""feedservice"", instance=""10.1.194.186:8085"", job=""eureka"", method=""GET"", outcome=""SERVER_ERROR"", status=""500"", uri=""/error""}","{__name__=""http_server_requests_seconds_count"", application=""FEEDSERVICE"", error=""CompletionException"", exception=""CompletionException"", exported_application=""feedservice"", instance=""10.1.51.124:8085"", job=""eureka"", method=""GET"", outcome=""SERVER_ERROR"", status=""500"", uri=""/error""}","{__name__=""http_server_requests_seconds_count"", application=""FEEDSERVICE"", error=""CompletionException"", exception=""CompletionException"", exported_application=""feedservice"", instance=""10.1.59.86:8085"", job=""eureka"", method=""GET"", outcome=""SERVER_ERROR"", status=""500"", uri=""/error""}","{__name__=""http_server_requests_seconds_count"", application=""FEEDSERVICE"", error=""IOException"", exception=""IOException"", exported_application=""feedservice"", instance=""10.1.194.186:8085"", job=""eureka"", method=""GET"", outcome=""SERVER_ERROR"", status=""503"", uri=""/error""}","{__name__=""http_server_requests_seconds_count"", application=""FEEDSERVICE"", error=""IOException"", exception=""IOException"", exported_application=""feedservice"", instance=""10.1.194.186:8085"", job=""eureka"", method=""GET"", outcome=""SUCCESS"", status=""200"", uri=""/feeds/{userId}""}","{__name__=""http_server_requests_seconds_count"", application=""FEEDSERVICE"", error=""IOException"", exception=""IOException"", exported_application=""feedservice"", instance=""10.1.51.124:8085"", job=""eureka"", method=""GET"", outcome=""SUCCESS"", status=""200"", uri=""/feeds/{userId}""}","{__name__=""http_server_requests_seconds_count"", application=""FEEDSERVICE"", error=""IOException"", exception=""IOException"", exported_application=""feedservice"", instance=""10.1.59.86:8085"", job=""eureka"", method=""GET"", outcome=""SUCCESS"", status=""200"", uri=""/feeds/{userId}""}","{__name__=""http_server_requests_seconds_count"", application=""GATEWAY"", error=""AnnotatedConnectException"", exception=""AnnotatedConnectException"", exported_application=""gateway"", instance=""10.1.194.152:8080"", job=""eureka"", method=""GET"", outcome=""SERVER_ERROR"", status=""500"", uri=""UNKNOWN""}","{__name__=""http_server_requests_seconds_count"", application=""GATEWAY"", error=""AnnotatedConnectException"", exception=""AnnotatedConnectException"", exported_application=""gateway"", instance=""10.1.194.152:8080"", job=""eureka"", method=""POST"", outcome=""SERVER_ERROR"", status=""500"", uri=""UNKNOWN""}","{__name__=""http_server_requests_seconds_count"", application=""GATEWAY"", error=""AnnotatedConnectException"", exception=""AnnotatedConnectException"", exported_application=""gateway"", instance=""10.1.194.152:8080"", job=""eureka"", method=""PUT"", outcome=""SERVER_ERROR"", status=""500"", uri=""UNKNOWN""}","{__name__=""http_server_requests_seconds_count"", application=""GATEWAY"", error=""AnnotatedConnectException"", exception=""AnnotatedConnectException"", exported_application=""gateway"", instance=""10.1.221.173:8080"", job=""eureka"", method=""GET"", outcome=""SERVER_ERROR"", status=""500"", uri=""UNKNOWN""}","{__name__=""http_server_requests_seconds_count"", application=""GATEWAY"", error=""AnnotatedConnectException"", exception=""AnnotatedConnectException"", exported_application=""gateway"", instance=""10.1.221.173:8080"", job=""eureka"", method=""POST"", outcome=""SERVER_ERROR"", status=""500"", uri=""UNKNOWN""}","{__name__=""http_server_requests_seconds_count"", application=""GATEWAY"", error=""AnnotatedConnectException"", exception=""AnnotatedConnectException"", exported_application=""gateway"", instance=""10.1.221.173:8080"", job=""eureka"", method=""PUT"", outcome=""SERVER_ERROR"", status=""500"", uri=""UNKNOWN""}","{__name__=""http_server_requests_seconds_count"", application=""GATEWAY"", error=""ConnectTimeoutException"", exception=""ConnectTimeoutException"", exported_application=""gateway"", instance=""10.1.194.152:8080"", job=""eureka"", method=""GET"", outcome=""SERVER_ERROR"", status=""500"", uri=""UNKNOWN""}","{__name__=""http_server_requests_seconds_count"", application=""GATEWAY"", error=""ConnectTimeoutException"", exception=""ConnectTimeoutException"", exported_application=""gateway"", instance=""10.1.194.152:8080"", job=""eureka"", method=""POST"", outcome=""SERVER_ERROR"", status=""500"", uri=""UNKNOWN""}","{__name__=""http_server_requests_seconds_count"", application=""GATEWAY"", error=""ConnectTimeoutException"", exception=""ConnectTimeoutException"", exported_application=""gateway"", instance=""10.1.194.152:8080"", job=""eureka"", method=""PUT"", outcome=""SERVER_ERROR"", status=""500"", uri=""UNKNOWN""}","{__name__=""http_server_requests_seconds_count"", application=""GATEWAY"", error=""ConnectTimeoutException"", exception=""ConnectTimeoutException"", exported_application=""gateway"", instance=""10.1.221.173:8080"", job=""eureka"", method=""GET"", outcome=""SERVER_ERROR"", status=""500"", uri=""UNKNOWN""}","{__name__=""http_server_requests_seconds_count"", application=""GATEWAY"", error=""ConnectTimeoutException"", exception=""ConnectTimeoutException"", exported_application=""gateway"", instance=""10.1.221.173:8080"", job=""eureka"", method=""POST"", outcome=""SERVER_ERROR"", status=""500"", uri=""UNKNOWN""}","{__name__=""http_server_requests_seconds_count"", application=""GATEWAY"", error=""ConnectTimeoutException"", exception=""ConnectTimeoutException"", exported_application=""gateway"", instance=""10.1.221.173:8080"", job=""eureka"", method=""PUT"", outcome=""SERVER_ERROR"", status=""500"", uri=""UNKNOWN""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""EOFException"", exception=""EOFException"", exported_application=""postservice"", instance=""10.1.194.131:8082"", job=""eureka"", method=""POST"", outcome=""CLIENT_ERROR"", status=""400"", uri=""/posts/{id}/comments""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""IOException"", exception=""IOException"", exported_application=""postservice"", instance=""10.1.221.169:8082"", job=""eureka"", method=""POST"", outcome=""SUCCESS"", status=""200"", uri=""/posts/{id}/like""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""IOException"", exception=""IOException"", exported_application=""postservice"", instance=""10.1.51.77:8082"", job=""eureka"", method=""GET"", outcome=""SUCCESS"", status=""200"", uri=""/posts""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""IOException"", exception=""IOException"", exported_application=""postservice"", instance=""10.1.51.77:8082"", job=""eureka"", method=""POST"", outcome=""SUCCESS"", status=""200"", uri=""/posts/{id}/like""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""IOException"", exception=""IOException"", exported_application=""postservice"", instance=""10.1.59.109:8082"", job=""eureka"", method=""GET"", outcome=""SUCCESS"", status=""200"", uri=""/posts""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""ObjectOptimisticLockingFailureException"", exception=""ObjectOptimisticLockingFailureException"", exported_application=""postservice"", instance=""10.1.194.131:8082"", job=""eureka"", method=""POST"", outcome=""SERVER_ERROR"", status=""500"", uri=""/error""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""ObjectOptimisticLockingFailureException"", exception=""ObjectOptimisticLockingFailureException"", exported_application=""postservice"", instance=""10.1.194.134:8082"", job=""eureka"", method=""POST"", outcome=""SERVER_ERROR"", status=""500"", uri=""/error""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""ObjectOptimisticLockingFailureException"", exception=""ObjectOptimisticLockingFailureException"", exported_application=""postservice"", instance=""10.1.194.145:8082"", job=""eureka"", method=""POST"", outcome=""SERVER_ERROR"", status=""500"", uri=""/error""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""ObjectOptimisticLockingFailureException"", exception=""ObjectOptimisticLockingFailureException"", exported_application=""postservice"", instance=""10.1.194.163:8082"", job=""eureka"", method=""POST"", outcome=""SERVER_ERROR"", status=""500"", uri=""/error""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""ObjectOptimisticLockingFailureException"", exception=""ObjectOptimisticLockingFailureException"", exported_application=""postservice"", instance=""10.1.221.154:8082"", job=""eureka"", method=""POST"", outcome=""SERVER_ERROR"", status=""500"", uri=""/error""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""ObjectOptimisticLockingFailureException"", exception=""ObjectOptimisticLockingFailureException"", exported_application=""postservice"", instance=""10.1.221.169:8082"", job=""eureka"", method=""POST"", outcome=""SERVER_ERROR"", status=""500"", uri=""/error""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""ObjectOptimisticLockingFailureException"", exception=""ObjectOptimisticLockingFailureException"", exported_application=""postservice"", instance=""10.1.51.122:8082"", job=""eureka"", method=""POST"", outcome=""SERVER_ERROR"", status=""500"", uri=""/error""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""ObjectOptimisticLockingFailureException"", exception=""ObjectOptimisticLockingFailureException"", exported_application=""postservice"", instance=""10.1.51.76:8082"", job=""eureka"", method=""POST"", outcome=""SERVER_ERROR"", status=""500"", uri=""/error""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""ObjectOptimisticLockingFailureException"", exception=""ObjectOptimisticLockingFailureException"", exported_application=""postservice"", instance=""10.1.51.77:8082"", job=""eureka"", method=""POST"", outcome=""SERVER_ERROR"", status=""500"", uri=""/error""}","{__name__=""http_server_requests_seconds_count"", application=""POSTSERVICE"", error=""ObjectOptimisticLockingFailureException"", exception=""ObjectOptimisticLockingFailureException"", exported_application=""postservice"", instance=""10.1.59.109:8082"", job=""eureka"", method=""POST"", outcome=""SERVER_ERROR"", status=""500"", uri=""/error""}","{__name__=""http_server_requests_seconds_count"", application=""USERSERVICE"", error=""IOException"", exception=""IOException"", exported_application=""userservice"", instance=""10.1.221.168:8081"", job=""eureka"", method=""POST"", outcome=""SUCCESS"", status=""200"", uri=""/users/search""}"
2024-08-09 20:55:50,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09 20:55:52,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09 20:55:54,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09 20:55:56,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09 20:55:58,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09 20:56:00,,,,,,,,2,,,,1,,2,,,,,,,,,,,,,,,,,,,,,
2024-08-09 20:56:02,,,,,,,,2,,,,1,,2,,,,,,,,,,,,,,,,,,,,,
2024-08-09 20:56:04,,,,,,,,2,,,,1,,2,,,1,1,,,,,,,,,,,,,,,,,
2024-08-09 20:56:06,,,,,,,,2,,,,1,,2,,,1,1,,,,,,,,,,,,,,,,,
2024-08-09 20:56:08,,,,,,,,2,,,,1,,2,,,1,1,,,,,,,,,,,,,,,,,
2024-08-09 20:56:10,,,,,,,,2,,,,1,,2,,,1,1,,,,,,,,,,,,,,,,,
2024-08-09 20:56:12,,,,,,,,2,,,,1,,2,,,1,1,,,,,,,,,,,,,,,,,
2024-08-09 20:56:14,,,,,,,,2,,,,1,,2,2,,1,1,,,,,,,,,,,,,,,,,
2024-08-09 20:56:16,,,,,,,,2,,,,1,,2,2,,1,1,,,,,,,,,,,,,,,,,
2024-08-09 20:56:18,,,,,,,,2,,,,1,,2,2,,1,1,,,,,,,,,,,,,,,,,
2024-08-09 20:56:20,,,,,,,,2,,,,1,,2,2,,2,2,,,,,,,,,,,,,,,,,
2024-08-09 20:56:22,,,,,,,,2,,,,1,,2,2,,2,2,,,,,,,,,,,,,,,,,
2024-08-09 20:56:24,,,,,,,,2,,,,1,,2,2,,2,2,,,,,,,,,,,,,,,,,
2024-08-09 20:56:26,,,,,,,,2,,,,1,,2,2,,2,2,,,,,,,,,,,,,,,,,
2024-08-09 20:56:28,,,,,,,,2,,,,1,,2,2,,2,2,,,,,,,,,,,,,,,,,
2024-08-09 20:56:30,,,,,,,,2,,,,1,,3,3,,2,2,,,,,,,,,,,,,,,,,
2024-08-09 20:56:32,,,,,,,,2,,,,1,,3,3,,2,2,,,,,,,,,,,,,,,,,
2024-08-09 20:56:34,,,,,,,,2,,,,1,,3,3,,3,5,,,,,,,,,,,,,,,,,
2024-08-09 20:56:36,,,,,,,,2,,,,1,,3,3,,3,5,,,,,,,,,,,,,,,,,
2024-08-09 20:56:38,,,,,,,,2,,,,1,,3,3,,3,5,,,,,,,,,,,,,,,,,
2024-08-09 20:56:40,,,,,,,,2,,,,1,,3,3,,3,5,,,,,,,,,,,,,,,,,
2024-08-09 20:56:42,,,,,,,,2,,,,1,,3,3,,3,5,,,,,,,,,,,,,,,,,
2024-08-09 20:56:44,,,,,,,,2,,,,1,,4,4,,3,5,,,,,,,,,,,,,,,,,
2024-08-09 20:56:46,,,,,,,,2,,,,1,,4,4,,3,5,,,,,,,,,,,,,,,,,
2024-08-09 20:56:48,,,,,,,,2,,,,1,,4,4,,3,5,,,,,,,,,,,,,,,,,
2024-08-09 20:56:50,,,,,,,,2,,,,1,,4,4,,3,7,,,,,,,,,,,,,,,,,
2024-08-09 20:56:52,,,,,,,,2,,,,1,,4,4,,3,7,,,,,,,,,,,,,,,,,
2024-08-09 20:56:54,,,,,,,,2,,,,1,,4,4,,3,7,,,,,,,,,,,,,,,,,
2024-08-09 20:56:56,,,,,,,,2,,,,1,,4,4,,3,7,,,,,,,,,,,,,,,,,
2024-08-09 20:56:58,,,,,,,,2,,,,1,,4,4,,3,7,,,,,,,,,,,,,,,,,
2024-08-09 20:57:00,,,,,,,,2,,,,1,,5,4,,3,7,,,,,,,,,,,,,,,,,
2024-08-09 20:57:02,,,,,,,,2,,,,1,,5,4,,3,7,,,,,,,,,,,,,,,,,
2024-08-09 20:57:04,,,,,,,,2,,,,1,,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:06,,,,,,,,2,,,,1,,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:08,,,,,,,,2,,,,1,,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:10,,,,,,,,2,,,,1,,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:12,,,,,,,,2,,,,1,,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:14,,,,,,,,2,,,,1,,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:16,,,,,,,,2,,,,1,,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:18,,,,,,,,2,,,,1,,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:20,,,,,,,,2,,,,1,2,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:22,,,,,,,,2,,,,1,2,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:24,,,,,,,,2,,,,1,2,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:26,,,,,,,,2,,,,1,2,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:28,,,,,,,,2,,,,1,2,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:30,,,,,,,,2,,,,1,2,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:32,,,,,,,,2,,,,1,2,5,4,,3,8,,,,,,,,,,,,,,,,,
2024-08-09 20:57:34,,,,,,,,2,,,,1,2,5,4,,3,9,1,,,,,,,,,,,,,,,,
2024-08-09 20:57:36,,,,,,,,2,,,,1,2,5,4,,3,9,1,,,,,,,,,,,,,,,,
2024-08-09 20:57:38,,,,,,,,2,,,,1,2,5,4,,3,9,1,,,,,,,,,,,,,,,,
2024-08-09 20:57:40,,,,,,,,2,,,,1,2,5,4,,3,9,1,,,,,,,,,,,,,,,,
2024-08-09 20:57:42,,,,,,,,2,,,,1,2,5,4,,3,9,1,,,,,,,,,,,,,,,,
2024-08-09 20:57:44,,,,,,,,2,,,,1,2,5,4,1,3,9,1,,,,,,,,,,,,,,,,
2024-08-09 20:57:46,,,,,,,,2,,,,1,2,5,4,1,3,9,1,,,,,,,,,,,,,,,,
2024-08-09 20:57:48,,,,,,,,2,,,,1,2,5,4,1,3,9,1,,,,,,,,,,,,,,,,
2024-08-09 20:57:50,,,,,,,,2,,,,1,2,5,4,1,4,9,3,,,,,,,,,,,,,,,,
2024-08-09 20:57:52,,,,,,,,2,,,,1,2,5,4,1,4,9,3,,,,,,,,,,,,,,,,
2024-08-09 20:57:54,,,,,,,,2,,,,1,2,5,4,1,4,9,3,,,,,,,,,,,,,,,,
2024-08-09 20:57:56,,,,,,,,2,,,,1,2,5,4,1,4,9,3,,,,,,,,,,,,,,,,
2024-08-09 20:57:58,,,,,,,,2,,,,1,2,5,4,1,4,9,3,,,,,,,,,,,,,,,,
2024-08-09 20:58:00,,,,,,,,2,,,,1,2,5,4,3,4,9,3,,,,,,,,,,,,,,,,
2024-08-09 20:58:02,,,,,,,,2,,,,1,2,5,4,3,4,9,3,,,,,,,,,,,,,,,,
2024-08-09 20:58:04,,,,,,,,2,,,,1,2,5,4,3,4,12,4,,,,,,,,,,,,,,,,
2024-08-09 20:58:06,,,,,,,,2,,,,1,2,5,4,3,4,12,4,,,,,,,,,,,,,,,,
2024-08-09 20:58:08,,,,,,,,2,,,,1,2,5,4,3,4,12,4,,,,,,,,,,,,,,,,
2024-08-09 20:58:10,,,,,,,,2,,,,1,2,5,4,3,4,12,4,,,,,,,,,,,,,,,,
2024-08-09 20:58:12,,,,,,,,2,,,,1,2,5,4,3,4,12,4,,,,,,,,,,,,,,,,
2024-08-09 20:58:14,,,,,,,,2,,,,1,2,6,6,4,4,12,4,,,,,,,,,,,,,,,,
2024-08-09 20:58:16,,,,,,,,2,,,,1,2,6,6,4,4,12,4,,,,,,,,,,,,,,,,
2024-08-09 20:58:18,,,,,,,,2,,,,1,2,6,6,4,4,12,4,,,,,,,,,,,,,,,,
2024-08-09 20:58:20,,,,,,,,2,,,,1,2,6,6,4,4,12,7,,,,,,,,,,,,,,,,
2024-08-09 20:58:22,,,,,,,,2,,,,1,2,6,6,4,4,12,7,,,,,,,,,,,,,,,,
2024-08-09 20:58:24,,,,,,,,2,,,,1,2,6,6,4,4,12,7,,,,,,,,,,,,,,,,
2024-08-09 20:58:26,,,,,,,,2,,,,1,2,6,6,4,4,12,7,,,,,,,,,,,,,,,,
2024-08-09 20:58:28,,,,,,,,2,,,,1,2,6,6,4,4,12,7,,,,,,,,,,,,,,,,
2024-08-09 20:58:30,,,,,,,,2,,,,1,2,6,6,4,4,12,7,,,,,,,,,,,,,,,,
2024-08-09 20:58:32,,,,,,,,2,,,,1,2,6,6,4,4,12,7,,,,,,,,,,,,,,,,
2024-08-09 20:58:34,,,,,,,,2,,,,1,2,6,6,4,4,12,7,,,,,,,,,,,,,,,,
2024-08-09 20:58:36,,,,,,,,2,,,,1,2,6,6,4,4,12,7,,,,,,,,,,,,,,,,
2024-08-09 20:58:38,,,,,,,,2,,,,1,2,6,6,4,4,12,7,,,,,,,,,,,,,,,,
2024-08-09 20:58:40,,,,,,,,2,,,,1,2,6,6,4,4,12,7,,,,,,,,,,,,,,,,
2024-08-09 20:58:42,,,,,,,,2,,,,1,2,6,6,4,4,12,7,,,,,,,,,,,,,,,,
2024-08-09 20:58:44,,,,,,,,2,,,,1,2,6,6,4,4,12,7,,,,,,,,,,,,,,,,
