"Time","{application=""FEEDSERVICE"", method=""GET"", uri=""/feeds/{userId}""}","{application=""GATEWAY"", method=""GET"", uri=""UNKNOWN""}","{application=""GATEWAY"", method=""POST"", uri=""UNKNOWN""}","{application=""GATEWAY"", method=""PUT"", uri=""NOT_FOUND""}","{application=""GATEWAY"", method=""PUT"", uri=""UNKNOWN""}","{application=""NOTIFICATIONSERVICE"", method=""GET"", uri=""/notifications""}","{application=""NOTIFICATIONSERVICE"", method=""POST"", uri=""/notifications/count""}","{application=""NOTIFICATIONSERVICE"", method=""POST"", uri=""/notifications/{id}""}","{application=""POSTSERVICE"", method=""GET"", uri=""/categories""}","{application=""POSTSERVICE"", method=""GET"", uri=""/posts""}","{application=""POSTSERVICE"", method=""GET"", uri=""/posts/{id}""}","{application=""POSTSERVICE"", method=""GET"", uri=""/posts/{id}/image""}","{application=""POSTSERVICE"", method=""POST"", uri=""/posts""}","{application=""POSTSERVICE"", method=""POST"", uri=""/posts/{id}/comments""}","{application=""POSTSERVICE"", method=""POST"", uri=""/posts/{id}/like""}","{application=""STATISTICSERVICE"", method=""GET"", uri=""/trends/categories""}","{application=""STATISTICSERVICE"", method=""GET"", uri=""/trends/posts""}","{application=""STATISTICSERVICE"", method=""GET"", uri=""/trends/users""}","{application=""USERSERVICE"", method=""GET"", uri=""/users/{id}""}","{application=""USERSERVICE"", method=""GET"", uri=""/users/{id}/followers""}","{application=""USERSERVICE"", method=""POST"", uri=""/users""}","{application=""USERSERVICE"", method=""POST"", uri=""/users/search""}","{application=""USERSERVICE"", method=""PUT"", uri=""/users/{id}""}","{application=""USERSERVICE"", method=""PUT"", uri=""/users/{id}/follow""}"
2024-07-31 17:06:40,55.0 ms,28.9 ms,35.2 ms,6.69 ms,39.5 ms,8.27 ms,8.26 ms,24.6 ms,2.30 ms,8.23 ms,3.26 ms,7.55 ms,58.4 ms,49.1 ms,41.7 ms,40.4 ms,47.4 ms,57.9 ms,2.98 ms,35.8 ms,35.2 ms,12.4 ms,35.0 ms,37.3 ms
2024-07-31 17:06:45,55.0 ms,28.9 ms,35.1 ms,6.69 ms,39.5 ms,8.36 ms,8.33 ms,24.6 ms,2.30 ms,8.23 ms,3.27 ms,7.58 ms,58.6 ms,49.2 ms,42.0 ms,40.4 ms,47.4 ms,57.9 ms,2.98 ms,35.9 ms,35.3 ms,12.5 ms,35.1 ms,37.6 ms
2024-07-31 17:06:50,55.0 ms,28.9 ms,35.1 ms,6.69 ms,39.5 ms,8.48 ms,8.47 ms,24.8 ms,2.30 ms,8.28 ms,3.27 ms,7.63 ms,58.8 ms,49.2 ms,42.1 ms,42.1 ms,47.9 ms,57.7 ms,2.98 ms,35.9 ms,35.3 ms,12.5 ms,35.1 ms,37.6 ms
2024-07-31 17:06:55,55.1 ms,28.9 ms,35.1 ms,6.69 ms,39.5 ms,8.48 ms,8.47 ms,24.8 ms,2.30 ms,8.28 ms,3.27 ms,7.63 ms,58.8 ms,49.2 ms,42.1 ms,42.4 ms,49.2 ms,57.7 ms,2.97 ms,36.0 ms,35.3 ms,12.6 ms,35.2 ms,37.7 ms
2024-07-31 17:07:00,55.3 ms,29.1 ms,35.3 ms,6.69 ms,39.8 ms,8.53 ms,8.60 ms,24.8 ms,2.30 ms,8.33 ms,3.28 ms,7.63 ms,59.1 ms,47.5 ms,42.3 ms,42.4 ms,49.2 ms,57.7 ms,2.97 ms,36.3 ms,35.2 ms,12.8 ms,35.3 ms,37.8 ms
2024-07-31 17:07:05,55.3 ms,29.1 ms,35.3 ms,6.69 ms,39.8 ms,8.61 ms,8.68 ms,24.9 ms,2.30 ms,8.37 ms,3.33 ms,7.58 ms,59.0 ms,47.5 ms,42.1 ms,44.1 ms,51.5 ms,58.1 ms,2.97 ms,36.3 ms,35.2 ms,12.8 ms,35.3 ms,37.8 ms
2024-07-31 17:07:10,55.4 ms,29.1 ms,35.3 ms,6.69 ms,39.8 ms,8.61 ms,8.68 ms,24.9 ms,2.30 ms,8.37 ms,3.33 ms,7.58 ms,59.0 ms,47.5 ms,42.1 ms,45.4 ms,52.1 ms,59.9 ms,2.97 ms,36.4 ms,35.3 ms,13.0 ms,35.4 ms,37.8 ms
2024-07-31 17:07:15,55.5 ms,29.1 ms,35.1 ms,6.69 ms,39.8 ms,8.61 ms,8.70 ms,25.3 ms,2.29 ms,8.38 ms,3.32 ms,7.57 ms,58.9 ms,47.6 ms,42.1 ms,45.4 ms,52.1 ms,59.9 ms,2.97 ms,36.6 ms,35.2 ms,12.9 ms,35.0 ms,37.8 ms
2024-07-31 17:07:20,55.5 ms,29.1 ms,35.1 ms,6.69 ms,39.8 ms,8.63 ms,8.73 ms,25.4 ms,2.29 ms,8.43 ms,3.33 ms,7.54 ms,59.0 ms,47.0 ms,42.4 ms,45.4 ms,52.1 ms,59.9 ms,2.97 ms,36.6 ms,35.2 ms,12.9 ms,35.0 ms,37.8 ms
2024-07-31 17:07:25,55.6 ms,29.2 ms,35.3 ms,6.69 ms,40.1 ms,8.63 ms,8.73 ms,25.4 ms,2.29 ms,8.43 ms,3.33 ms,7.54 ms,59.0 ms,47.0 ms,42.4 ms,45.4 ms,52.1 ms,59.9 ms,3.04 ms,36.9 ms,35.5 ms,13.1 ms,35.6 ms,38.3 ms
2024-07-31 17:07:30,55.7 ms,29.2 ms,35.6 ms,6.69 ms,40.6 ms,8.63 ms,8.79 ms,25.3 ms,2.29 ms,8.44 ms,3.33 ms,7.50 ms,59.2 ms,47.9 ms,42.7 ms,45.4 ms,52.1 ms,59.9 ms,3.05 ms,37.0 ms,36.5 ms,13.1 ms,36.1 ms,38.7 ms
2024-07-31 17:07:35,55.7 ms,29.2 ms,35.6 ms,6.69 ms,40.6 ms,8.64 ms,8.78 ms,25.1 ms,2.29 ms,8.42 ms,3.31 ms,7.50 ms,59.7 ms,48.0 ms,42.8 ms,45.4 ms,52.1 ms,59.9 ms,3.05 ms,37.0 ms,36.5 ms,13.1 ms,36.1 ms,38.7 ms
2024-07-31 17:07:40,55.8 ms,29.2 ms,35.6 ms,6.69 ms,40.4 ms,8.64 ms,8.78 ms,25.1 ms,2.29 ms,8.42 ms,3.31 ms,7.50 ms,59.7 ms,48.0 ms,42.8 ms,45.4 ms,52.1 ms,59.9 ms,3.02 ms,36.9 ms,36.2 ms,13.1 ms,36.1 ms,38.6 ms
2024-07-31 17:07:45,55.8 ms,29.3 ms,35.6 ms,6.69 ms,40.3 ms,8.69 ms,8.83 ms,25.3 ms,2.28 ms,8.43 ms,3.31 ms,7.51 ms,59.6 ms,48.3 ms,42.6 ms,45.4 ms,52.1 ms,59.9 ms,3.02 ms,36.7 ms,36.3 ms,13.1 ms,35.9 ms,38.4 ms
2024-07-31 17:07:50,55.8 ms,29.3 ms,35.6 ms,6.69 ms,40.3 ms,8.69 ms,8.83 ms,25.4 ms,2.28 ms,8.44 ms,3.27 ms,7.53 ms,59.6 ms,48.0 ms,42.9 ms,48.2 ms,53.3 ms,62.6 ms,3.02 ms,36.7 ms,36.3 ms,13.1 ms,35.9 ms,38.4 ms
2024-07-31 17:07:55,55.8 ms,29.3 ms,35.6 ms,6.69 ms,40.1 ms,8.69 ms,8.83 ms,25.4 ms,2.28 ms,8.44 ms,3.27 ms,7.53 ms,59.6 ms,48.0 ms,42.9 ms,50.4 ms,54.4 ms,64.7 ms,2.99 ms,36.8 ms,35.9 ms,13.2 ms,35.9 ms,38.2 ms
2024-07-31 17:08:00,55.9 ms,29.3 ms,35.5 ms,6.69 ms,40.0 ms,8.69 ms,8.88 ms,25.6 ms,2.28 ms,8.48 ms,3.29 ms,7.54 ms,59.5 ms,47.7 ms,42.9 ms,50.4 ms,54.4 ms,64.7 ms,2.99 ms,36.8 ms,35.7 ms,13.2 ms,35.9 ms,38.1 ms
2024-07-31 17:08:05,55.9 ms,29.3 ms,35.5 ms,6.69 ms,40.0 ms,8.75 ms,8.89 ms,25.6 ms,2.28 ms,8.49 ms,3.28 ms,7.47 ms,59.5 ms,47.8 ms,42.8 ms,51.0 ms,58.9 ms,63.1 ms,2.99 ms,36.8 ms,35.7 ms,13.2 ms,35.9 ms,38.1 ms
2024-07-31 17:08:10,55.9 ms,29.2 ms,35.4 ms,6.69 ms,39.8 ms,8.75 ms,8.89 ms,25.6 ms,2.28 ms,8.49 ms,3.28 ms,7.47 ms,59.5 ms,47.8 ms,42.8 ms,49.8 ms,63.2 ms,63.1 ms,2.76 ms,36.6 ms,35.0 ms,13.2 ms,35.2 ms,37.8 ms
2024-07-31 17:08:15,55.8 ms,29.2 ms,35.5 ms,6.69 ms,39.6 ms,8.74 ms,8.86 ms,25.2 ms,2.28 ms,8.47 ms,3.27 ms,7.44 ms,59.6 ms,48.9 ms,42.7 ms,49.8 ms,63.2 ms,63.1 ms,2.70 ms,36.6 ms,34.9 ms,13.2 ms,35.1 ms,37.5 ms
2024-07-31 17:08:20,55.8 ms,29.2 ms,35.5 ms,6.69 ms,39.6 ms,8.70 ms,8.86 ms,25.0 ms,2.28 ms,8.50 ms,3.26 ms,7.43 ms,59.8 ms,48.9 ms,42.7 ms,49.8 ms,63.2 ms,63.1 ms,2.70 ms,36.6 ms,34.9 ms,13.2 ms,35.1 ms,37.5 ms
2024-07-31 17:08:25,55.9 ms,29.2 ms,35.6 ms,6.69 ms,40.3 ms,8.70 ms,8.86 ms,25.0 ms,2.28 ms,8.50 ms,3.26 ms,7.43 ms,59.8 ms,48.9 ms,42.7 ms,49.8 ms,63.2 ms,63.1 ms,2.76 ms,37.0 ms,35.5 ms,13.3 ms,35.1 ms,38.1 ms
2024-07-31 17:08:30,56.0 ms,29.3 ms,35.7 ms,6.16 ms,40.8 ms,8.67 ms,8.87 ms,24.5 ms,2.28 ms,8.54 ms,3.27 ms,7.42 ms,60.7 ms,49.2 ms,42.9 ms,49.8 ms,63.2 ms,63.1 ms,2.76 ms,37.3 ms,36.4 ms,13.4 ms,35.4 ms,38.8 ms
2024-07-31 17:08:35,56.0 ms,29.3 ms,35.7 ms,6.16 ms,40.8 ms,8.66 ms,8.84 ms,24.3 ms,2.27 ms,8.54 ms,3.24 ms,7.39 ms,60.9 ms,49.2 ms,42.8 ms,49.8 ms,63.2 ms,63.1 ms,2.76 ms,37.3 ms,36.4 ms,13.4 ms,35.4 ms,38.8 ms
2024-07-31 17:08:40,56.1 ms,29.2 ms,35.6 ms,6.16 ms,40.9 ms,8.66 ms,8.84 ms,24.3 ms,2.27 ms,8.54 ms,3.24 ms,7.39 ms,60.9 ms,49.2 ms,42.8 ms,49.8 ms,63.2 ms,63.1 ms,2.77 ms,37.4 ms,36.5 ms,13.4 ms,35.4 ms,39.0 ms
2024-07-31 17:08:45,56.0 ms,29.2 ms,35.3 ms,6.16 ms,40.6 ms,8.66 ms,8.82 ms,24.0 ms,2.26 ms,8.50 ms,3.23 ms,7.33 ms,59.5 ms,48.7 ms,42.6 ms,49.8 ms,63.2 ms,63.1 ms,2.76 ms,37.4 ms,36.1 ms,13.4 ms,35.5 ms,39.0 ms
2024-07-31 17:08:50,56.0 ms,29.2 ms,35.3 ms,6.16 ms,40.6 ms,8.65 ms,8.81 ms,24.2 ms,2.26 ms,8.51 ms,3.20 ms,7.34 ms,59.2 ms,48.7 ms,42.2 ms,50.5 ms,65.2 ms,63.7 ms,2.76 ms,37.4 ms,36.1 ms,13.4 ms,35.5 ms,39.0 ms
2024-07-31 17:08:55,56.0 ms,29.2 ms,35.1 ms,6.16 ms,40.2 ms,8.65 ms,8.81 ms,24.2 ms,2.26 ms,8.51 ms,3.20 ms,7.34 ms,59.2 ms,48.7 ms,42.2 ms,50.5 ms,65.8 ms,62.7 ms,2.75 ms,37.4 ms,34.9 ms,13.3 ms,34.9 ms,38.6 ms
2024-07-31 17:09:00,56.0 ms,29.3 ms,35.1 ms,6.16 ms,40.2 ms,8.68 ms,8.87 ms,24.2 ms,2.26 ms,8.52 ms,3.21 ms,7.33 ms,59.1 ms,48.2 ms,42.4 ms,50.5 ms,65.8 ms,62.7 ms,2.74 ms,37.5 ms,34.5 ms,13.2 ms,34.7 ms,38.3 ms
2024-07-31 17:09:05,56.0 ms,29.3 ms,35.1 ms,6.16 ms,40.2 ms,8.72 ms,8.92 ms,24.4 ms,2.25 ms,8.53 ms,3.20 ms,7.28 ms,58.5 ms,48.3 ms,42.1 ms,50.4 ms,68.5 ms,77.2 ms,2.74 ms,37.5 ms,34.5 ms,13.2 ms,34.7 ms,38.3 ms
2024-07-31 17:09:10,56.3 ms,29.3 ms,35.0 ms,6.16 ms,40.2 ms,8.72 ms,8.92 ms,24.4 ms,2.25 ms,8.53 ms,3.20 ms,7.28 ms,58.5 ms,48.3 ms,42.1 ms,52.3 ms,70.4 ms,88.1 ms,2.75 ms,37.6 ms,34.3 ms,13.2 ms,34.9 ms,38.2 ms
2024-07-31 17:09:15,56.4 ms,29.4 ms,35.0 ms,6.16 ms,39.9 ms,8.74 ms,8.97 ms,24.7 ms,2.25 ms,8.52 ms,3.20 ms,7.24 ms,58.5 ms,48.2 ms,41.8 ms,52.3 ms,70.4 ms,88.1 ms,2.73 ms,37.8 ms,34.1 ms,13.2 ms,34.6 ms,38.1 ms
2024-07-31 17:09:20,56.4 ms,29.4 ms,35.0 ms,6.16 ms,39.9 ms,8.77 ms,9.03 ms,25.0 ms,2.24 ms,8.57 ms,3.20 ms,7.20 ms,58.5 ms,48.5 ms,42.2 ms,52.3 ms,70.4 ms,88.1 ms,2.73 ms,37.8 ms,34.1 ms,13.2 ms,34.6 ms,38.1 ms
2024-07-31 17:09:25,56.5 ms,29.5 ms,35.1 ms,5.63 ms,39.9 ms,8.77 ms,9.03 ms,25.0 ms,2.24 ms,8.57 ms,3.20 ms,7.20 ms,58.5 ms,48.5 ms,42.2 ms,52.3 ms,70.4 ms,88.1 ms,2.77 ms,38.1 ms,33.8 ms,13.3 ms,34.7 ms,38.2 ms
2024-07-31 17:09:30,56.5 ms,29.6 ms,35.2 ms,5.63 ms,40.1 ms,8.88 ms,9.05 ms,25.4 ms,2.23 ms,8.56 ms,3.17 ms,7.17 ms,58.4 ms,49.7 ms,42.3 ms,52.3 ms,70.4 ms,88.1 ms,2.80 ms,38.4 ms,34.1 ms,13.6 ms,34.4 ms,38.3 ms
2024-07-31 17:09:35,56.5 ms,29.6 ms,35.2 ms,5.63 ms,40.1 ms,8.89 ms,9.08 ms,25.5 ms,2.23 ms,8.56 ms,3.17 ms,7.12 ms,58.4 ms,49.4 ms,42.7 ms,52.3 ms,70.4 ms,88.1 ms,2.80 ms,38.4 ms,34.1 ms,13.6 ms,34.4 ms,38.3 ms
2024-07-31 17:09:40,56.6 ms,29.6 ms,35.6 ms,5.10 ms,40.6 ms,8.89 ms,9.08 ms,25.5 ms,2.23 ms,8.56 ms,3.17 ms,7.12 ms,58.4 ms,49.4 ms,42.7 ms,52.3 ms,70.4 ms,88.1 ms,2.84 ms,38.9 ms,34.9 ms,13.8 ms,34.6 ms,39.0 ms
2024-07-31 17:09:45,56.6 ms,29.6 ms,35.8 ms,5.10 ms,41.3 ms,8.93 ms,9.13 ms,25.6 ms,2.23 ms,8.56 ms,3.16 ms,7.09 ms,58.6 ms,50.4 ms,43.0 ms,52.3 ms,70.4 ms,88.1 ms,2.90 ms,39.1 ms,35.2 ms,13.9 ms,35.3 ms,39.6 ms
2024-07-31 17:09:50,56.6 ms,29.6 ms,35.8 ms,5.10 ms,41.3 ms,8.97 ms,9.16 ms,25.5 ms,2.23 ms,8.58 ms,3.11 ms,7.08 ms,58.7 ms,50.4 ms,43.1 ms,52.8 ms,71.4 ms,91.0 ms,2.90 ms,39.1 ms,35.2 ms,13.9 ms,35.3 ms,39.6 ms
2024-07-31 17:09:55,56.6 ms,29.6 ms,35.7 ms,5.10 ms,41.1 ms,8.97 ms,9.16 ms,25.5 ms,2.23 ms,8.58 ms,3.11 ms,7.08 ms,58.7 ms,50.4 ms,43.1 ms,54.3 ms,72.8 ms,94.1 ms,2.91 ms,39.1 ms,35.4 ms,14.0 ms,35.2 ms,39.5 ms
2024-07-31 17:10:00,56.5 ms,29.6 ms,35.7 ms,5.10 ms,41.2 ms,9.00 ms,9.17 ms,25.1 ms,2.22 ms,8.54 ms,3.08 ms,7.06 ms,58.8 ms,51.2 ms,43.2 ms,54.3 ms,72.8 ms,94.1 ms,2.91 ms,39.0 ms,35.5 ms,13.9 ms,35.0 ms,39.3 ms
2024-07-31 17:10:05,56.5 ms,29.6 ms,35.7 ms,5.10 ms,41.2 ms,9.04 ms,9.18 ms,24.9 ms,2.21 ms,8.53 ms,3.05 ms,7.03 ms,58.6 ms,51.3 ms,43.2 ms,54.3 ms,70.1 ms,88.0 ms,2.91 ms,39.0 ms,35.5 ms,13.9 ms,35.0 ms,39.3 ms
2024-07-31 17:10:10,56.6 ms,29.6 ms,35.9 ms,5.10 ms,41.5 ms,9.04 ms,9.18 ms,24.9 ms,2.21 ms,8.53 ms,3.05 ms,7.03 ms,58.6 ms,51.3 ms,43.2 ms,55.2 ms,68.6 ms,85.4 ms,2.91 ms,39.1 ms,35.2 ms,14.0 ms,34.9 ms,39.6 ms
2024-07-31 17:10:15,56.6 ms,29.6 ms,35.9 ms,5.10 ms,41.6 ms,9.04 ms,9.21 ms,24.9 ms,2.21 ms,8.51 ms,3.03 ms,7.07 ms,58.8 ms,51.7 ms,43.1 ms,55.2 ms,68.6 ms,85.4 ms,2.93 ms,39.1 ms,35.3 ms,14.0 ms,35.2 ms,39.8 ms
2024-07-31 17:10:20,56.6 ms,29.6 ms,35.9 ms,5.10 ms,41.6 ms,9.10 ms,9.21 ms,25.5 ms,2.20 ms,8.53 ms,3.02 ms,7.08 ms,58.9 ms,52.1 ms,43.0 ms,55.2 ms,68.6 ms,85.4 ms,2.93 ms,39.1 ms,35.3 ms,14.0 ms,35.2 ms,39.8 ms
2024-07-31 17:10:25,56.6 ms,29.6 ms,35.9 ms,5.10 ms,41.7 ms,9.10 ms,9.21 ms,25.5 ms,2.20 ms,8.53 ms,3.02 ms,7.08 ms,58.9 ms,52.1 ms,43.0 ms,55.2 ms,68.6 ms,85.4 ms,2.97 ms,39.0 ms,35.3 ms,13.8 ms,34.9 ms,40.0 ms
2024-07-31 17:10:30,56.6 ms,29.6 ms,35.9 ms,5.10 ms,41.8 ms,9.15 ms,9.21 ms,25.2 ms,2.20 ms,8.54 ms,3.01 ms,7.04 ms,58.8 ms,52.7 ms,43.1 ms,55.2 ms,68.6 ms,85.4 ms,3.02 ms,39.0 ms,35.5 ms,13.8 ms,34.6 ms,40.1 ms
2024-07-31 17:10:35,56.6 ms,29.6 ms,35.9 ms,5.10 ms,41.8 ms,9.17 ms,9.19 ms,25.1 ms,2.20 ms,8.52 ms,2.99 ms,7.00 ms,59.6 ms,52.9 ms,43.1 ms,55.2 ms,68.6 ms,85.4 ms,3.02 ms,39.0 ms,35.5 ms,13.8 ms,34.6 ms,40.1 ms
2024-07-31 17:10:40,56.7 ms,29.7 ms,36.0 ms,5.10 ms,41.9 ms,9.17 ms,9.19 ms,25.1 ms,2.20 ms,8.52 ms,2.99 ms,7.00 ms,59.6 ms,52.9 ms,43.1 ms,55.2 ms,68.6 ms,85.4 ms,3.02 ms,39.1 ms,35.6 ms,13.8 ms,34.6 ms,40.3 ms
2024-07-31 17:10:45,56.7 ms,29.6 ms,36.0 ms,5.10 ms,42.0 ms,9.20 ms,9.20 ms,25.0 ms,2.20 ms,8.51 ms,2.97 ms,7.01 ms,59.5 ms,53.1 ms,43.2 ms,55.2 ms,68.6 ms,85.4 ms,3.02 ms,39.2 ms,35.5 ms,13.7 ms,35.0 ms,40.3 ms
2024-07-31 17:10:50,56.7 ms,29.6 ms,36.0 ms,5.10 ms,42.0 ms,9.23 ms,9.29 ms,24.9 ms,2.19 ms,8.56 ms,2.82 ms,7.00 ms,59.5 ms,53.1 ms,43.5 ms,55.5 ms,69.1 ms,86.9 ms,3.02 ms,39.2 ms,35.5 ms,13.7 ms,35.0 ms,40.3 ms
2024-07-31 17:10:55,56.7 ms,29.6 ms,36.1 ms,5.10 ms,42.2 ms,9.23 ms,9.29 ms,24.9 ms,2.19 ms,8.56 ms,2.82 ms,7.00 ms,59.5 ms,53.1 ms,43.5 ms,55.5 ms,71.3 ms,87.9 ms,2.95 ms,39.3 ms,35.1 ms,13.7 ms,35.3 ms,40.2 ms
2024-07-31 17:11:00,56.7 ms,29.6 ms,36.0 ms,5.10 ms,42.0 ms,9.25 ms,9.31 ms,24.8 ms,2.19 ms,8.59 ms,2.78 ms,7.02 ms,59.8 ms,53.0 ms,43.6 ms,55.5 ms,71.3 ms,87.9 ms,2.95 ms,39.4 ms,34.8 ms,13.7 ms,35.6 ms,40.3 ms
2024-07-31 17:11:05,56.7 ms,29.6 ms,36.0 ms,5.10 ms,42.0 ms,9.24 ms,9.32 ms,24.5 ms,2.19 ms,8.58 ms,2.79 ms,7.03 ms,59.2 ms,53.3 ms,43.4 ms,53.4 ms,73.1 ms,87.9 ms,2.95 ms,39.4 ms,34.8 ms,13.7 ms,35.6 ms,40.3 ms
2024-07-31 17:11:10,56.9 ms,29.7 ms,36.0 ms,5.10 ms,41.9 ms,9.24 ms,9.32 ms,24.5 ms,2.19 ms,8.58 ms,2.79 ms,7.03 ms,59.2 ms,53.3 ms,43.4 ms,53.4 ms,74.2 ms,89.3 ms,2.94 ms,39.4 ms,34.8 ms,13.7 ms,35.4 ms,40.2 ms
2024-07-31 17:11:15,56.8 ms,29.8 ms,36.0 ms,5.10 ms,41.7 ms,9.26 ms,9.33 ms,24.8 ms,2.18 ms,8.55 ms,2.80 ms,7.01 ms,58.9 ms,53.2 ms,43.2 ms,53.4 ms,74.2 ms,89.3 ms,2.94 ms,39.4 ms,34.9 ms,13.7 ms,35.3 ms,40.1 ms
2024-07-31 17:11:20,56.8 ms,29.8 ms,36.0 ms,5.10 ms,41.7 ms,9.31 ms,9.40 ms,25.3 ms,2.18 ms,8.57 ms,2.78 ms,7.05 ms,58.9 ms,51.0 ms,43.0 ms,53.4 ms,74.2 ms,89.3 ms,2.94 ms,39.4 ms,34.9 ms,13.7 ms,35.3 ms,40.1 ms
2024-07-31 17:11:25,56.8 ms,29.8 ms,35.6 ms,5.10 ms,41.6 ms,9.31 ms,9.40 ms,25.3 ms,2.18 ms,8.57 ms,2.78 ms,7.05 ms,58.9 ms,51.0 ms,43.0 ms,53.4 ms,74.2 ms,89.3 ms,2.94 ms,39.6 ms,34.5 ms,13.6 ms,35.1 ms,40.0 ms
2024-07-31 17:11:30,56.8 ms,29.9 ms,35.9 ms,5.10 ms,41.8 ms,9.31 ms,9.42 ms,25.2 ms,2.19 ms,8.60 ms,2.77 ms,7.04 ms,59.0 ms,52.7 ms,42.9 ms,53.4 ms,74.2 ms,89.3 ms,2.95 ms,39.8 ms,34.4 ms,13.7 ms,35.1 ms,39.8 ms
2024-07-31 17:11:35,56.8 ms,29.9 ms,35.9 ms,5.10 ms,41.8 ms,9.30 ms,9.39 ms,25.0 ms,2.18 ms,8.57 ms,2.75 ms,7.03 ms,59.4 ms,52.4 ms,43.1 ms,53.4 ms,74.2 ms,89.3 ms,2.95 ms,39.8 ms,34.4 ms,13.7 ms,35.1 ms,39.8 ms
2024-07-31 17:11:40,56.8 ms,29.8 ms,35.9 ms,5.10 ms,42.3 ms,9.30 ms,9.39 ms,25.0 ms,2.18 ms,8.57 ms,2.75 ms,7.03 ms,59.4 ms,52.4 ms,43.1 ms,53.4 ms,74.2 ms,89.3 ms,2.95 ms,39.8 ms,34.6 ms,13.7 ms,36.0 ms,40.3 ms
2024-07-31 17:11:45,56.6 ms,29.8 ms,36.0 ms,5.10 ms,42.4 ms,9.28 ms,9.32 ms,24.9 ms,2.18 ms,8.56 ms,2.74 ms,7.01 ms,59.1 ms,52.4 ms,43.0 ms,53.4 ms,74.2 ms,89.3 ms,2.97 ms,39.8 ms,34.7 ms,13.5 ms,36.2 ms,40.7 ms
2024-07-31 17:11:50,56.6 ms,29.8 ms,36.0 ms,5.10 ms,42.4 ms,9.28 ms,9.32 ms,24.6 ms,2.18 ms,8.57 ms,2.68 ms,7.04 ms,59.1 ms,53.1 ms,43.6 ms,52.9 ms,75.6 ms,90.6 ms,2.97 ms,39.8 ms,34.7 ms,13.5 ms,36.2 ms,40.7 ms
2024-07-31 17:11:55,56.6 ms,29.8 ms,36.1 ms,5.10 ms,42.6 ms,9.28 ms,9.32 ms,24.6 ms,2.18 ms,8.57 ms,2.68 ms,7.04 ms,59.1 ms,53.1 ms,43.6 ms,52.5 ms,77.1 ms,91.0 ms,3.00 ms,39.9 ms,34.8 ms,13.6 ms,36.4 ms,40.8 ms
2024-07-31 17:12:00,56.6 ms,29.8 ms,36.2 ms,5.10 ms,42.7 ms,9.37 ms,9.33 ms,24.0 ms,2.19 ms,8.60 ms,2.68 ms,7.08 ms,59.5 ms,52.9 ms,43.9 ms,52.5 ms,77.1 ms,91.0 ms,3.00 ms,40.0 ms,34.9 ms,13.7 ms,36.8 ms,41.0 ms
2024-07-31 17:12:05,56.6 ms,29.8 ms,36.2 ms,5.10 ms,42.7 ms,9.37 ms,9.39 ms,23.9 ms,2.18 ms,8.61 ms,2.70 ms,7.07 ms,58.9 ms,52.5 ms,43.8 ms,76.5 ms,78.2 ms,103 ms,3.00 ms,40.0 ms,34.9 ms,13.7 ms,36.8 ms,41.0 ms
2024-07-31 17:12:10,57.0 ms,30.0 ms,36.0 ms,5.10 ms,42.4 ms,9.37 ms,9.39 ms,23.9 ms,2.18 ms,8.61 ms,2.70 ms,7.07 ms,58.9 ms,52.5 ms,43.8 ms,82.9 ms,94.3 ms,116 ms,2.94 ms,39.9 ms,34.5 ms,13.6 ms,36.6 ms,40.7 ms
2024-07-31 17:12:15,57.5 ms,30.1 ms,36.0 ms,5.10 ms,42.2 ms,9.41 ms,9.37 ms,23.9 ms,2.18 ms,8.64 ms,2.71 ms,7.13 ms,59.0 ms,51.6 ms,43.7 ms,82.9 ms,94.3 ms,116 ms,2.93 ms,40.0 ms,33.8 ms,13.6 ms,36.2 ms,40.4 ms
2024-07-31 17:12:20,57.5 ms,30.1 ms,36.0 ms,5.10 ms,42.2 ms,9.43 ms,9.37 ms,24.1 ms,2.18 ms,8.69 ms,2.71 ms,7.13 ms,58.8 ms,51.7 ms,43.7 ms,82.9 ms,101 ms,116 ms,2.93 ms,40.0 ms,33.8 ms,13.6 ms,36.2 ms,40.4 ms
2024-07-31 17:12:25,57.7 ms,30.2 ms,36.0 ms,5.10 ms,42.2 ms,9.43 ms,9.37 ms,24.1 ms,2.18 ms,8.69 ms,2.71 ms,7.13 ms,58.8 ms,51.7 ms,43.7 ms,82.9 ms,101 ms,116 ms,2.94 ms,40.2 ms,33.9 ms,13.6 ms,36.0 ms,40.5 ms
2024-07-31 17:12:30,57.8 ms,30.2 ms,36.1 ms,5.10 ms,42.4 ms,9.47 ms,9.43 ms,23.8 ms,2.18 ms,8.72 ms,2.68 ms,7.12 ms,58.9 ms,51.7 ms,44.0 ms,82.9 ms,101 ms,116 ms,2.93 ms,40.4 ms,34.1 ms,13.6 ms,36.0 ms,40.6 ms
2024-07-31 17:12:35,57.8 ms,30.2 ms,36.1 ms,5.10 ms,42.4 ms,9.49 ms,9.49 ms,23.6 ms,2.18 ms,8.77 ms,2.67 ms,7.16 ms,58.7 ms,52.7 ms,44.0 ms,82.9 ms,101 ms,116 ms,2.93 ms,40.4 ms,34.1 ms,13.6 ms,36.0 ms,40.6 ms
